17:20:25 INFO  application.Application - Start browser CHROME
17:20:26 INFO  application.Application - Navigate to: https://contacts-app.tobbymarshall815.vercel.app/about
17:20:26 INFO  projectTests.TestBase - Start method: negativeAddContactTestBaseCSV
17:20:26 INFO  projectTests.TestBase - Test Start with Data -->[Contact(name=, lastName=Smith, email=ann1@mail.com, phone=787982566, address=Holon, description=friend)]
17:20:26 INFO  projectTests.TestBase - ==================================================================
17:20:26 INFO  application.MyListener - Start find element by: By.xpath: //a[.='LOGIN'].
17:20:26 INFO  application.MyListener - The element was By.xpath: //a[.='LOGIN']found by.
17:20:26 INFO  application.MyListener - Start find element by: By.xpath: //a[.='LOGIN'].
17:20:26 INFO  application.MyListener - The element was By.xpath: //a[.='LOGIN']found by.
17:20:26 INFO  application.MyListener - Start find element by: By.xpath: //input[1].
17:20:26 INFO  application.MyListener - The element was By.xpath: //input[1]found by.
17:20:26 INFO  application.MyListener - Start find element by: By.xpath: //input[2].
17:20:26 INFO  application.MyListener - The element was By.xpath: //input[2]found by.
17:20:26 INFO  application.HelperBase - Login data:
Email: sam@gmail.com
Password: Sam1234$
17:20:26 INFO  application.MyListener - Start find element by: By.xpath: //button[.=' Login'].
17:20:26 INFO  application.MyListener - The element was By.xpath: //button[.=' Login']found by.
17:20:28 INFO  application.MyListener - Start find element by: By.xpath: //a[.='ADD'].
17:20:28 INFO  application.MyListener - The element was By.xpath: //a[.='ADD']found by.
17:20:28 INFO  application.MyListener - Start find element by: By.cssSelector: [placeholder='Name'].
17:20:28 INFO  application.MyListener - The element was By.cssSelector: [placeholder='Name']found by.
17:20:28 INFO  application.MyListener - Start find element by: By.cssSelector: [placeholder='Last Name'].
17:20:28 INFO  application.MyListener - The element was By.cssSelector: [placeholder='Last Name']found by.
17:20:28 INFO  application.MyListener - Start find element by: By.cssSelector: [placeholder='Phone'].
17:20:28 INFO  application.MyListener - The element was By.cssSelector: [placeholder='Phone']found by.
17:20:28 INFO  application.MyListener - Start find element by: By.cssSelector: [placeholder='email'].
17:20:28 INFO  application.MyListener - The element was By.cssSelector: [placeholder='email']found by.
17:20:28 INFO  application.MyListener - Start find element by: By.cssSelector: [placeholder='Address'].
17:20:28 INFO  application.MyListener - The element was By.cssSelector: [placeholder='Address']found by.
17:20:28 INFO  application.MyListener - Start find element by: By.cssSelector: [placeholder='description'].
17:20:28 INFO  application.MyListener - The element was By.cssSelector: [placeholder='description']found by.
17:20:28 INFO  application.MyListener - Start find element by: By.xpath: //button/b.
17:20:28 INFO  application.MyListener - The element was By.xpath: //button/bfound by.
17:20:28 INFO  application.MyListener - Start find element by: By.xpath: //*[@href='/contacts'].
17:20:28 INFO  application.MyListener - The element was By.xpath: //*[@href='/contacts']found by.
17:20:28 INFO  projectTests.TestBase - End of method: negativeAddContactTestBaseCSV
17:20:28 INFO  projectTests.TestBase - Start method: negativeAddContactTestBaseCSV
17:20:28 INFO  projectTests.TestBase - Test Start with Data -->[Contact(name=Ann, lastName=, email=ann2@mail.com, phone=254574556, address=Holon, description=friend)]
17:20:28 INFO  projectTests.TestBase - ==================================================================
17:20:28 INFO  application.MyListener - Start find element by: By.xpath: //a[.='LOGIN'].
17:20:38 INFO  application.MyListener - The element was By.xpath: //a[.='LOGIN']found by.
17:20:38 INFO  application.MyListener - Start find element by: By.xpath: //a[.='ADD'].
17:20:38 INFO  application.MyListener - The element was By.xpath: //a[.='ADD']found by.
17:20:38 INFO  application.MyListener - Start find element by: By.cssSelector: [placeholder='Name'].
17:20:38 INFO  application.MyListener - The element was By.cssSelector: [placeholder='Name']found by.
17:20:38 INFO  application.MyListener - Start find element by: By.cssSelector: [placeholder='Last Name'].
17:20:38 INFO  application.MyListener - The element was By.cssSelector: [placeholder='Last Name']found by.
17:20:38 INFO  application.MyListener - Start find element by: By.cssSelector: [placeholder='Phone'].
17:20:38 INFO  application.MyListener - The element was By.cssSelector: [placeholder='Phone']found by.
17:20:38 INFO  application.MyListener - Start find element by: By.cssSelector: [placeholder='email'].
17:20:38 INFO  application.MyListener - The element was By.cssSelector: [placeholder='email']found by.
17:20:38 INFO  application.MyListener - Start find element by: By.cssSelector: [placeholder='Address'].
17:20:38 INFO  application.MyListener - The element was By.cssSelector: [placeholder='Address']found by.
17:20:38 INFO  application.MyListener - Start find element by: By.cssSelector: [placeholder='description'].
17:20:38 INFO  application.MyListener - The element was By.cssSelector: [placeholder='description']found by.
17:20:39 INFO  application.MyListener - Start find element by: By.xpath: //button/b.
17:20:39 INFO  application.MyListener - The element was By.xpath: //button/bfound by.
17:20:39 INFO  application.MyListener - Start find element by: By.xpath: //*[@href='/contacts'].
17:20:39 INFO  application.MyListener - The element was By.xpath: //*[@href='/contacts']found by.
17:20:39 INFO  projectTests.TestBase - End of method: negativeAddContactTestBaseCSV
17:20:39 INFO  projectTests.TestBase - Start method: negativeAddContactTestBaseCSV
17:20:39 INFO  projectTests.TestBase - Test Start with Data -->[Contact(name=Ann, lastName=Smith, email=ann3@mail.com, phone=, address=Holon, description=friend)]
17:20:39 INFO  projectTests.TestBase - ==================================================================
17:20:39 INFO  application.MyListener - Start find element by: By.xpath: //a[.='LOGIN'].
17:20:49 INFO  application.MyListener - The element was By.xpath: //a[.='LOGIN']found by.
17:20:49 INFO  application.MyListener - Start find element by: By.xpath: //a[.='ADD'].
17:20:49 INFO  application.MyListener - The element was By.xpath: //a[.='ADD']found by.
17:20:49 INFO  application.MyListener - Start find element by: By.cssSelector: [placeholder='Name'].
17:20:49 INFO  application.MyListener - The element was By.cssSelector: [placeholder='Name']found by.
17:20:49 INFO  application.MyListener - Start find element by: By.cssSelector: [placeholder='Last Name'].
17:20:49 INFO  application.MyListener - The element was By.cssSelector: [placeholder='Last Name']found by.
17:20:49 INFO  application.MyListener - Start find element by: By.cssSelector: [placeholder='Phone'].
17:20:49 INFO  application.MyListener - The element was By.cssSelector: [placeholder='Phone']found by.
17:20:49 INFO  application.MyListener - Start find element by: By.cssSelector: [placeholder='email'].
17:20:49 INFO  application.MyListener - The element was By.cssSelector: [placeholder='email']found by.
17:20:49 INFO  application.MyListener - Start find element by: By.cssSelector: [placeholder='Address'].
17:20:49 INFO  application.MyListener - The element was By.cssSelector: [placeholder='Address']found by.
17:20:49 INFO  application.MyListener - Start find element by: By.cssSelector: [placeholder='description'].
17:20:49 INFO  application.MyListener - The element was By.cssSelector: [placeholder='description']found by.
17:20:49 INFO  application.MyListener - Start find element by: By.xpath: //button/b.
17:20:49 INFO  application.MyListener - The element was By.xpath: //button/bfound by.
17:20:49 INFO  application.MyListener - Start find element by: By.xpath: //*[@href='/contacts'].
17:20:49 INFO  application.MyListener - The element was By.xpath: //*[@href='/contacts']found by.
17:20:49 INFO  projectTests.TestBase - End of method: negativeAddContactTestBaseCSV
17:20:49 INFO  projectTests.TestBase - Start method: negativeAddContactTestBaseCSV
17:20:49 INFO  projectTests.TestBase - Test Start with Data -->[Contact(name=Ann, lastName=Smith, email=, phone=231573566, address=Holon, description=friend)]
17:20:49 INFO  projectTests.TestBase - ==================================================================
17:20:49 INFO  application.MyListener - Start find element by: By.xpath: //a[.='LOGIN'].
17:20:59 INFO  application.MyListener - The element was By.xpath: //a[.='LOGIN']found by.
17:20:59 INFO  application.MyListener - Start find element by: By.xpath: //a[.='ADD'].
17:20:59 INFO  application.MyListener - The element was By.xpath: //a[.='ADD']found by.
17:20:59 INFO  application.MyListener - Start find element by: By.cssSelector: [placeholder='Name'].
17:20:59 INFO  application.MyListener - The element was By.cssSelector: [placeholder='Name']found by.
17:20:59 INFO  application.MyListener - Start find element by: By.cssSelector: [placeholder='Last Name'].
17:20:59 INFO  application.MyListener - The element was By.cssSelector: [placeholder='Last Name']found by.
17:20:59 INFO  application.MyListener - Start find element by: By.cssSelector: [placeholder='Phone'].
17:20:59 INFO  application.MyListener - The element was By.cssSelector: [placeholder='Phone']found by.
17:20:59 INFO  application.MyListener - Start find element by: By.cssSelector: [placeholder='email'].
17:20:59 INFO  application.MyListener - The element was By.cssSelector: [placeholder='email']found by.
17:20:59 INFO  application.MyListener - Start find element by: By.cssSelector: [placeholder='Address'].
17:20:59 INFO  application.MyListener - The element was By.cssSelector: [placeholder='Address']found by.
17:20:59 INFO  application.MyListener - Start find element by: By.cssSelector: [placeholder='description'].
17:20:59 INFO  application.MyListener - The element was By.cssSelector: [placeholder='description']found by.
17:21:00 INFO  application.MyListener - Start find element by: By.xpath: //button/b.
17:21:00 INFO  application.MyListener - The element was By.xpath: //button/bfound by.
17:21:00 INFO  application.MyListener - Start find element by: By.xpath: //*[@href='/contacts'].
17:21:00 INFO  application.MyListener - The element was By.xpath: //*[@href='/contacts']found by.
17:21:00 INFO  projectTests.TestBase - End of method: negativeAddContactTestBaseCSV
17:21:00 INFO  projectTests.TestBase - Start method: negativeAddContactTestBaseCSV
17:21:00 INFO  projectTests.TestBase - Test Start with Data -->[Contact(name=Ann, lastName=, email=787982566, phone=Smith, address=ann1@mail.com, description=friend)]
17:21:00 INFO  projectTests.TestBase - ==================================================================
17:21:00 INFO  application.MyListener - Start find element by: By.xpath: //a[.='LOGIN'].
17:21:10 INFO  application.MyListener - The element was By.xpath: //a[.='LOGIN']found by.
17:21:10 INFO  application.MyListener - Start find element by: By.xpath: //a[.='ADD'].
17:21:10 INFO  application.MyListener - The element was By.xpath: //a[.='ADD']found by.
17:21:10 INFO  application.MyListener - Start find element by: By.cssSelector: [placeholder='Name'].
17:21:10 INFO  application.MyListener - The element was By.cssSelector: [placeholder='Name']found by.
17:21:10 INFO  application.MyListener - Start find element by: By.cssSelector: [placeholder='Last Name'].
17:21:10 INFO  application.MyListener - The element was By.cssSelector: [placeholder='Last Name']found by.
17:21:10 INFO  application.MyListener - Start find element by: By.cssSelector: [placeholder='Phone'].
17:21:10 INFO  application.MyListener - The element was By.cssSelector: [placeholder='Phone']found by.
17:21:10 INFO  application.MyListener - Start find element by: By.cssSelector: [placeholder='email'].
17:21:10 INFO  application.MyListener - The element was By.cssSelector: [placeholder='email']found by.
17:21:10 INFO  application.MyListener - Start find element by: By.cssSelector: [placeholder='Address'].
17:21:10 INFO  application.MyListener - The element was By.cssSelector: [placeholder='Address']found by.
17:21:10 INFO  application.MyListener - Start find element by: By.cssSelector: [placeholder='description'].
17:21:10 INFO  application.MyListener - The element was By.cssSelector: [placeholder='description']found by.
17:21:10 INFO  application.MyListener - Start find element by: By.xpath: //button/b.
17:21:10 INFO  application.MyListener - The element was By.xpath: //button/bfound by.
17:21:10 INFO  application.MyListener - Start find element by: By.xpath: //*[@href='/contacts'].
17:21:10 INFO  application.MyListener - The element was By.xpath: //*[@href='/contacts']found by.
17:21:10 INFO  projectTests.TestBase - End of method: negativeAddContactTestBaseCSV
17:21:10 INFO  projectTests.TestBase - Start method: negativeAddContactTestBaseCSV
17:21:10 INFO  projectTests.TestBase - Test Start with Data -->[Contact(name=Ann, lastName=, email=787982566, phone=Smith, address=ann1@mail.com, description=Holon)]
17:21:10 INFO  projectTests.TestBase - ==================================================================
17:21:10 INFO  application.MyListener - Start find element by: By.xpath: //a[.='LOGIN'].
17:21:20 INFO  application.MyListener - The element was By.xpath: //a[.='LOGIN']found by.
17:21:20 INFO  application.MyListener - Start find element by: By.xpath: //a[.='ADD'].
17:21:20 INFO  application.MyListener - The element was By.xpath: //a[.='ADD']found by.
17:21:20 INFO  application.MyListener - Start find element by: By.cssSelector: [placeholder='Name'].
17:21:20 INFO  application.MyListener - The element was By.cssSelector: [placeholder='Name']found by.
17:21:20 INFO  application.MyListener - Start find element by: By.cssSelector: [placeholder='Last Name'].
17:21:20 INFO  application.MyListener - The element was By.cssSelector: [placeholder='Last Name']found by.
17:21:20 INFO  application.MyListener - Start find element by: By.cssSelector: [placeholder='Phone'].
17:21:20 INFO  application.MyListener - The element was By.cssSelector: [placeholder='Phone']found by.
17:21:20 INFO  application.MyListener - Start find element by: By.cssSelector: [placeholder='email'].
17:21:20 INFO  application.MyListener - The element was By.cssSelector: [placeholder='email']found by.
17:21:20 INFO  application.MyListener - Start find element by: By.cssSelector: [placeholder='Address'].
17:21:20 INFO  application.MyListener - The element was By.cssSelector: [placeholder='Address']found by.
17:21:21 INFO  application.MyListener - Start find element by: By.cssSelector: [placeholder='description'].
17:21:21 INFO  application.MyListener - The element was By.cssSelector: [placeholder='description']found by.
17:21:21 INFO  application.MyListener - Start find element by: By.xpath: //button/b.
17:21:21 INFO  application.MyListener - The element was By.xpath: //button/bfound by.
17:21:21 INFO  application.MyListener - Start find element by: By.xpath: //*[@href='/contacts'].
17:21:21 INFO  application.MyListener - The element was By.xpath: //*[@href='/contacts']found by.
17:21:21 INFO  projectTests.TestBase - End of method: negativeAddContactTestBaseCSV
