17:39:31 INFO  application.Application - Start browser CHROME
17:39:32 INFO  application.Application - Navigate to: https://contacts-app.tobbymarshall815.vercel.app/about
17:39:32 INFO  projectTests.TestBase - Start method: negativeAddContactTestBaseCSV
17:39:32 INFO  projectTests.TestBase - Test Start with Data -->[Contact(name=, lastName=Smith, email=ann1@mail.com, phone=787982566, address=Holon, description=friend)]
17:39:32 INFO  projectTests.TestBase - ==================================================================
17:39:32 INFO  application.MyListener - Start find element by: By.xpath: //a[.='LOGIN'].
17:39:32 INFO  application.MyListener - The element was By.xpath: //a[.='LOGIN']found by.
17:39:32 INFO  application.MyListener - Start find element by: By.xpath: //a[.='LOGIN'].
17:39:32 INFO  application.MyListener - The element was By.xpath: //a[.='LOGIN']found by.
17:39:33 INFO  application.MyListener - Start find element by: By.xpath: //input[1].
17:39:33 INFO  application.MyListener - The element was By.xpath: //input[1]found by.
17:39:33 INFO  application.MyListener - Start find element by: By.xpath: //input[2].
17:39:33 INFO  application.MyListener - The element was By.xpath: //input[2]found by.
17:39:33 INFO  application.HelperBase - Login data:
Email: sam@gmail.com
Password: Sam1234$
17:39:33 INFO  application.MyListener - Start find element by: By.xpath: //button[.=' Login'].
17:39:33 INFO  application.MyListener - The element was By.xpath: //button[.=' Login']found by.
17:39:34 INFO  application.MyListener - Start find element by: By.xpath: //a[.='ADD'].
17:39:34 INFO  application.MyListener - The element was By.xpath: //a[.='ADD']found by.
17:39:34 INFO  application.MyListener - Start find element by: By.cssSelector: [placeholder='Name'].
17:39:34 INFO  application.MyListener - The element was By.cssSelector: [placeholder='Name']found by.
17:39:34 INFO  application.MyListener - Start find element by: By.cssSelector: [placeholder='Last Name'].
17:39:34 INFO  application.MyListener - The element was By.cssSelector: [placeholder='Last Name']found by.
17:39:34 INFO  application.MyListener - Start find element by: By.cssSelector: [placeholder='Phone'].
17:39:34 INFO  application.MyListener - The element was By.cssSelector: [placeholder='Phone']found by.
17:39:34 INFO  application.MyListener - Start find element by: By.cssSelector: [placeholder='email'].
17:39:34 INFO  application.MyListener - The element was By.cssSelector: [placeholder='email']found by.
17:39:34 INFO  application.MyListener - Start find element by: By.cssSelector: [placeholder='Address'].
17:39:34 INFO  application.MyListener - The element was By.cssSelector: [placeholder='Address']found by.
17:39:34 INFO  application.MyListener - Start find element by: By.cssSelector: [placeholder='description'].
17:39:34 INFO  application.MyListener - The element was By.cssSelector: [placeholder='description']found by.
17:39:34 INFO  application.MyListener - Start find element by: By.xpath: //button/b.
17:39:34 INFO  application.MyListener - The element was By.xpath: //button/bfound by.
17:39:34 INFO  application.MyListener - Start find element by: By.cssSelector: [placeholder='Name'].
17:39:34 INFO  application.MyListener - The element was By.cssSelector: [placeholder='Name']found by.
17:39:34 INFO  application.MyListener - Start find element by: By.cssSelector: [placeholder='Name'].
17:39:34 INFO  application.MyListener - The element was By.cssSelector: [placeholder='Name']found by.
17:39:34 INFO  application.MyListener - Start find element by: By.cssSelector: [placeholder='Last Name'].
17:39:34 INFO  application.MyListener - The element was By.cssSelector: [placeholder='Last Name']found by.
17:39:34 INFO  application.MyListener - Start find element by: By.cssSelector: [placeholder='Last Name'].
17:39:34 INFO  application.MyListener - The element was By.cssSelector: [placeholder='Last Name']found by.
17:39:34 INFO  application.MyListener - Start find element by: By.cssSelector: [placeholder='Phone'].
17:39:34 INFO  application.MyListener - The element was By.cssSelector: [placeholder='Phone']found by.
17:39:34 INFO  application.MyListener - Start find element by: By.cssSelector: [placeholder='Phone'].
17:39:34 INFO  application.MyListener - The element was By.cssSelector: [placeholder='Phone']found by.
17:39:34 INFO  application.MyListener - Start find element by: By.cssSelector: [placeholder='email'].
17:39:34 INFO  application.MyListener - The element was By.cssSelector: [placeholder='email']found by.
17:39:34 INFO  application.MyListener - Start find element by: By.cssSelector: [placeholder='email'].
17:39:34 INFO  application.MyListener - The element was By.cssSelector: [placeholder='email']found by.
17:39:34 INFO  application.MyListener - Start find element by: By.cssSelector: [placeholder='Address'].
17:39:34 INFO  application.MyListener - The element was By.cssSelector: [placeholder='Address']found by.
17:39:34 INFO  application.MyListener - Start find element by: By.cssSelector: [placeholder='Address'].
17:39:34 INFO  application.MyListener - The element was By.cssSelector: [placeholder='Address']found by.
17:39:34 INFO  projectTests.TestBase - End of method: negativeAddContactTestBaseCSV
17:39:34 INFO  projectTests.TestBase - Start method: negativeAddContactTestBaseCSV
17:39:34 INFO  projectTests.TestBase - Test Start with Data -->[Contact(name=Ann, lastName=, email=ann2@mail.com, phone=254574556, address=Holon, description=friend)]
17:39:34 INFO  projectTests.TestBase - ==================================================================
17:39:34 INFO  application.MyListener - Start find element by: By.xpath: //a[.='LOGIN'].
17:39:44 INFO  application.MyListener - The element was By.xpath: //a[.='LOGIN']found by.
17:39:44 INFO  application.MyListener - Start find element by: By.xpath: //a[.='ADD'].
17:39:44 INFO  application.MyListener - The element was By.xpath: //a[.='ADD']found by.
17:39:44 INFO  application.MyListener - Start find element by: By.cssSelector: [placeholder='Name'].
17:39:45 INFO  application.MyListener - The element was By.cssSelector: [placeholder='Name']found by.
17:39:45 INFO  application.MyListener - Start find element by: By.cssSelector: [placeholder='Last Name'].
17:39:45 INFO  application.MyListener - The element was By.cssSelector: [placeholder='Last Name']found by.
17:39:45 INFO  application.MyListener - Start find element by: By.cssSelector: [placeholder='Phone'].
17:39:45 INFO  application.MyListener - The element was By.cssSelector: [placeholder='Phone']found by.
17:39:45 INFO  application.MyListener - Start find element by: By.cssSelector: [placeholder='email'].
17:39:45 INFO  application.MyListener - The element was By.cssSelector: [placeholder='email']found by.
17:39:45 INFO  application.MyListener - Start find element by: By.cssSelector: [placeholder='Address'].
17:39:45 INFO  application.MyListener - The element was By.cssSelector: [placeholder='Address']found by.
17:39:45 INFO  application.MyListener - Start find element by: By.cssSelector: [placeholder='description'].
17:39:45 INFO  application.MyListener - The element was By.cssSelector: [placeholder='description']found by.
17:39:45 INFO  application.MyListener - Start find element by: By.xpath: //button/b.
17:39:45 INFO  application.MyListener - The element was By.xpath: //button/bfound by.
17:39:45 INFO  application.MyListener - Start find element by: By.cssSelector: [placeholder='Name'].
17:39:45 INFO  application.MyListener - The element was By.cssSelector: [placeholder='Name']found by.
17:39:45 INFO  application.MyListener - Start find element by: By.cssSelector: [placeholder='Name'].
17:39:45 INFO  application.MyListener - The element was By.cssSelector: [placeholder='Name']found by.
17:39:45 INFO  application.MyListener - Start find element by: By.cssSelector: [placeholder='Last Name'].
17:39:45 INFO  application.MyListener - The element was By.cssSelector: [placeholder='Last Name']found by.
17:39:45 INFO  application.MyListener - Start find element by: By.cssSelector: [placeholder='Last Name'].
17:39:45 INFO  application.MyListener - The element was By.cssSelector: [placeholder='Last Name']found by.
17:39:45 INFO  application.MyListener - Start find element by: By.cssSelector: [placeholder='Phone'].
17:39:45 INFO  application.MyListener - The element was By.cssSelector: [placeholder='Phone']found by.
17:39:45 INFO  application.MyListener - Start find element by: By.cssSelector: [placeholder='Phone'].
17:39:45 INFO  application.MyListener - The element was By.cssSelector: [placeholder='Phone']found by.
17:39:46 INFO  application.MyListener - Screen: src/test/screenshots/screen2385.png
17:39:46 INFO  application.MyListener - stale element reference: element is not attached to the page document
  (Session info: chrome=91.0.4472.114)
For documentation on this error, please visit: https://www.seleniumhq.org/exceptions/stale_element_reference.html
Build info: version: '3.141.59', revision: 'e82be7d358', time: '2018-11-14T08:17:03'
System info: host: 'fedora', ip: '127.0.0.1', os.name: 'Linux', os.arch: 'amd64', os.version: '5.12.15-300.fc34.x86_64', java.version: '11.0.11'
Driver info: org.openqa.selenium.chrome.ChromeDriver
Capabilities {acceptInsecureCerts: false, browserName: chrome, browserVersion: 91.0.4472.114, chrome: {chromedriverVersion: 91.0.4472.114 (4bb19460e8d8..., userDataDir: /tmp/.org.chromium.Chromium...}, goog:chromeOptions: {debuggerAddress: localhost:39427}, javascriptEnabled: true, networkConnectionEnabled: false, pageLoadStrategy: normal, platform: LINUX, platformName: LINUX, proxy: Proxy(), setWindowRect: true, strictFileInteractability: false, timeouts: {implicit: 0, pageLoad: 300000, script: 30000}, unhandledPromptBehavior: dismiss and notify, webauthn:extension:largeBlob: true, webauthn:virtualAuthenticators: true}
Session ID: 6635e1b30ddb1b5de8e839fd3f369e00
17:39:46 INFO  projectTests.TestBase - End of method: negativeAddContactTestBaseCSV
17:39:46 INFO  projectTests.TestBase - Start method: negativeAddContactTestBaseCSV
17:39:46 INFO  projectTests.TestBase - Test Start with Data -->[Contact(name=Ann, lastName=Smith, email=ann3@mail.com, phone=, address=Holon, description=friend)]
17:39:46 INFO  projectTests.TestBase - ==================================================================
17:39:46 INFO  projectTests.TestBase - End of method: negativeAddContactTestBaseCSV
17:39:46 INFO  projectTests.TestBase - Start method: negativeAddContactTestBaseCSV
17:39:46 INFO  projectTests.TestBase - Test Start with Data -->[Contact(name=Ann, lastName=Smith, email=, phone=231573566, address=Holon, description=friend)]
17:39:46 INFO  projectTests.TestBase - ==================================================================
17:39:46 INFO  projectTests.TestBase - End of method: negativeAddContactTestBaseCSV
17:39:46 INFO  projectTests.TestBase - Start method: negativeAddContactTestBaseCSV
