18:54:55 INFO  application.Application - Start browser CHROME
18:54:56 INFO  application.Application - Navigate to: https://contacts-app.tobbymarshall815.vercel.app/about
18:54:56 INFO  projectTests.TestBase - Start method: addContactTestBase
18:54:56 INFO  projectTests.TestBase - Test Start with Data -->[]
18:54:56 INFO  projectTests.TestBase - ==================================================================
18:54:56 INFO  application.MyListener - Start find element by: By.xpath: //a[.='LOGIN'].
18:54:56 INFO  application.MyListener - The element was By.xpath: //a[.='LOGIN']found by.
18:54:56 INFO  application.MyListener - Start find element by: By.xpath: //a[.='LOGIN'].
18:54:56 INFO  application.MyListener - The element was By.xpath: //a[.='LOGIN']found by.
18:54:56 INFO  application.MyListener - Start find element by: By.xpath: //input[1].
18:54:56 INFO  application.MyListener - The element was By.xpath: //input[1]found by.
18:54:57 INFO  application.MyListener - Start find element by: By.xpath: //input[2].
18:54:57 INFO  application.MyListener - The element was By.xpath: //input[2]found by.
18:54:57 INFO  application.HelperBase - Login data:
Email: sam@gmail.com
Password: Sam1234$
18:54:57 INFO  application.MyListener - Start find element by: By.xpath: //button[.=' Login'].
18:54:57 INFO  application.MyListener - The element was By.xpath: //button[.=' Login']found by.
18:54:58 INFO  application.MyListener - Start find element by: By.xpath: //a[.='ADD'].
18:54:58 INFO  application.MyListener - The element was By.xpath: //a[.='ADD']found by.
18:54:58 INFO  application.MyListener - Start find element by: By.cssSelector: [placeholder='Name'].
18:54:58 INFO  application.MyListener - The element was By.cssSelector: [placeholder='Name']found by.
18:54:58 INFO  application.MyListener - Start find element by: By.cssSelector: [placeholder='Last Name'].
18:54:58 INFO  application.MyListener - The element was By.cssSelector: [placeholder='Last Name']found by.
18:54:58 INFO  application.MyListener - Start find element by: By.cssSelector: [placeholder='Phone'].
18:54:58 INFO  application.MyListener - The element was By.cssSelector: [placeholder='Phone']found by.
18:54:58 INFO  application.MyListener - Start find element by: By.cssSelector: [placeholder='email'].
18:54:58 INFO  application.MyListener - The element was By.cssSelector: [placeholder='email']found by.
18:54:58 INFO  application.MyListener - Start find element by: By.cssSelector: [placeholder='Address'].
18:54:58 INFO  application.MyListener - The element was By.cssSelector: [placeholder='Address']found by.
18:54:58 INFO  application.MyListener - Start find element by: By.cssSelector: [placeholder='description'].
18:54:58 INFO  application.MyListener - The element was By.cssSelector: [placeholder='description']found by.
18:54:58 INFO  application.MyListener - Start find element by: By.xpath: //button/b.
18:54:58 INFO  application.MyListener - The element was By.xpath: //button/bfound by.
18:54:58 INFO  application.MyListener - Start find element by: By.xpath: //h3.
18:54:58 INFO  application.MyListener - The element was By.xpath: //h3found by.
18:54:59 INFO  projectTests.TestBase - End of method: addContactTestBase
18:54:59 INFO  projectTests.TestBase - Start method: addContactTestBase
18:54:59 INFO  projectTests.TestBase - Test Start with Data -->[]
18:54:59 INFO  projectTests.TestBase - ==================================================================
18:54:59 INFO  application.MyListener - Start find element by: By.xpath: //a[.='LOGIN'].
18:55:09 INFO  application.MyListener - The element was By.xpath: //a[.='LOGIN']found by.
18:55:09 INFO  application.MyListener - Start find element by: By.xpath: //a[.='ADD'].
18:55:09 INFO  application.MyListener - The element was By.xpath: //a[.='ADD']found by.
18:55:09 INFO  application.MyListener - Start find element by: By.cssSelector: [placeholder='Name'].
18:55:09 INFO  application.MyListener - The element was By.cssSelector: [placeholder='Name']found by.
18:55:09 INFO  application.MyListener - Start find element by: By.cssSelector: [placeholder='Last Name'].
18:55:09 INFO  application.MyListener - The element was By.cssSelector: [placeholder='Last Name']found by.
18:55:09 INFO  application.MyListener - Start find element by: By.cssSelector: [placeholder='Phone'].
18:55:09 INFO  application.MyListener - The element was By.cssSelector: [placeholder='Phone']found by.
18:55:09 INFO  application.MyListener - Start find element by: By.cssSelector: [placeholder='email'].
18:55:09 INFO  application.MyListener - The element was By.cssSelector: [placeholder='email']found by.
18:55:09 INFO  application.MyListener - Start find element by: By.cssSelector: [placeholder='Address'].
18:55:09 INFO  application.MyListener - The element was By.cssSelector: [placeholder='Address']found by.
18:55:09 INFO  application.MyListener - Start find element by: By.cssSelector: [placeholder='description'].
18:55:09 INFO  application.MyListener - The element was By.cssSelector: [placeholder='description']found by.
18:55:09 INFO  application.MyListener - Start find element by: By.xpath: //button/b.
18:55:09 INFO  application.MyListener - The element was By.xpath: //button/bfound by.
18:55:09 INFO  application.MyListener - Start find element by: By.xpath: //h3.
18:55:09 INFO  application.MyListener - The element was By.xpath: //h3found by.
18:55:09 INFO  projectTests.TestBase - End of method: addContactTestBase
18:55:09 INFO  projectTests.TestBase - Start method: addContactTestBase
18:55:09 INFO  projectTests.TestBase - Test Start with Data -->[]
18:55:09 INFO  projectTests.TestBase - ==================================================================
18:55:09 INFO  application.MyListener - Start find element by: By.xpath: //a[.='LOGIN'].
18:55:19 INFO  application.MyListener - The element was By.xpath: //a[.='LOGIN']found by.
18:55:19 INFO  application.MyListener - Start find element by: By.xpath: //a[.='ADD'].
18:55:19 INFO  application.MyListener - The element was By.xpath: //a[.='ADD']found by.
18:55:19 INFO  application.MyListener - Start find element by: By.cssSelector: [placeholder='Name'].
18:55:19 INFO  application.MyListener - The element was By.cssSelector: [placeholder='Name']found by.
18:55:20 INFO  application.MyListener - Start find element by: By.cssSelector: [placeholder='Last Name'].
18:55:20 INFO  application.MyListener - The element was By.cssSelector: [placeholder='Last Name']found by.
18:55:20 INFO  application.MyListener - Start find element by: By.cssSelector: [placeholder='Phone'].
18:55:20 INFO  application.MyListener - The element was By.cssSelector: [placeholder='Phone']found by.
18:55:20 INFO  application.MyListener - Start find element by: By.cssSelector: [placeholder='email'].
18:55:20 INFO  application.MyListener - The element was By.cssSelector: [placeholder='email']found by.
18:55:20 INFO  application.MyListener - Start find element by: By.cssSelector: [placeholder='Address'].
18:55:20 INFO  application.MyListener - The element was By.cssSelector: [placeholder='Address']found by.
18:55:20 INFO  application.MyListener - Start find element by: By.cssSelector: [placeholder='description'].
18:55:20 INFO  application.MyListener - The element was By.cssSelector: [placeholder='description']found by.
18:55:20 INFO  application.MyListener - Start find element by: By.xpath: //button/b.
18:55:20 INFO  application.MyListener - The element was By.xpath: //button/bfound by.
18:55:20 INFO  application.MyListener - Start find element by: By.xpath: //h3.
18:55:20 INFO  application.MyListener - The element was By.xpath: //h3found by.
18:55:20 INFO  projectTests.TestBase - End of method: addContactTestBase
18:55:20 INFO  projectTests.TestBase - Start method: addContactTestBaseCSV
18:55:20 INFO  projectTests.TestBase - Test Start with Data -->[Contact(name=Ann, lastName=Smith, email=ann1@mail.com, phone=787982566, address=Holon, description=friend)]
18:55:20 INFO  projectTests.TestBase - ==================================================================
18:55:20 INFO  application.MyListener - Start find element by: By.xpath: //a[.='LOGIN'].
18:55:30 INFO  application.MyListener - The element was By.xpath: //a[.='LOGIN']found by.
18:55:30 INFO  application.MyListener - Start find element by: By.xpath: //a[.='ADD'].
18:55:30 INFO  application.MyListener - The element was By.xpath: //a[.='ADD']found by.
18:55:30 INFO  application.MyListener - Start find element by: By.cssSelector: [placeholder='Name'].
18:55:30 INFO  application.MyListener - The element was By.cssSelector: [placeholder='Name']found by.
18:55:30 INFO  application.MyListener - Start find element by: By.cssSelector: [placeholder='Last Name'].
